Hydrabeam Brightening + Hydrating Creamy Under Eye Concealer,P483685,"-Olive-Derived Squalane and Plant-Derived Glycerin: Lock in moisture and leave skin quenched and visibly glowing.<br>-Tomato Extract: Visibly brightens, plumps, and evens skin tone. <br>-Cucumber Extract: Soothes with ascorbic and lactic acids and protects with antioxidants.<br><br>Isocetyl Stearoyl Stearate, Glycerin, Glyceryl Stearate, Tribehenin, Sambucus Nigra (Elderberry) Fruit Extract, Silica, Glycyrrhiza Glabra (Licorice) Root Extract, Simmondsia Chinensis (Jojoba) Seed Oil, Squalane, Capryloyl Glycerin/Sebacic Acid Copolymer, Mica, Solanum Lycopersicum (Tomato) Fruit Extract, Cucumis Sativus (Cucumber) Fruit Extract, Xylitylglucoside, Anhydroxylitol, Xylitol, Oryza Sativa (Rice) Starch. [+/- May Contain/ Peut Contenir: Titanium Dioxide (CI77891), Iron Oxides (CI 77491, CI 77492, CI 77499)].<br><br><b>Clean at Sephora products are formulated without the following banned or restricted ingredients (please see Clean at Sephora landing page for full list of specific restrictions and allowances by category&mdash;this is not an exhaustive list): <br></b>Acrylates, Aluminum Salts, Animal Musks/Fats/Oils, Benzophenones and related compounds, Butoxyethanol, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) under 0.1%, Carbon Black or Black 2, Coal Tar, Ethanolamines, Formaldehyde and Formaldehyde Releasing Agents, Hydroquinone, Lead and Lead Acetate, Mercury + Mercury Compounds (Thimerisol), Methoxyethanol, Methyl Cellosolve, Methylchloroisothiazolinone and Methylisothiazolinone, Mineral Oil, Nanomaterials (restrictions for specific nanomaterials only), Oxybenzone, Parabens, Petrolatum and Paraffin (USP grade only), Phenoxyethanol under 1%, Phthalates, Plastic Microbeads, Polyacrylamide & Acrylamide, Resorcinol, Retinyl Palmitate, Styrene, Sulfates, Talc (no detection of asbestos), Toluene, Triclosan and Triclocarban, Undisclosed Synthetic Fragrance (under 1% and formulated without Acetaldehyde, Acetone, Acetonitrile, Benzalkonium chloride, BPA, EDTA, Methylene chloride, PTFE, PFOA), 1,4-Dioxane (ingredients must comply with impurity thresholds), Octinoxate, PFAS compounds, Nitromusks and Polycyclic Musks, Ethoxylated Ingredients (including PEGS or polyethylene glycol must meet contamination limits for 1,4-Dioxane and ethylene oxide), Cyclic Silicones, EDTA and derivatives (allowed if no technical substitute under 0.2%)."
The Big Buffing Bronzer Brush,P473327,"<br><br><b>Clean at Sephora products are formulated without the following banned or restricted ingredients (please see Clean at Sephora landing page for full list of specific restrictions and allowances by category – this is not an exhaustive list): </b><br>
Acrylates, Aluminum Salts, Animal Musks/Fats/Oils, Benzophenones and related compounds, Butoxyethanol, Butylated hydroxyanisole (BHA), Butylated hydroxytulolene (BHT) under 0.1% , Carbon Black or Black 2, Coal Tar, Ethanolamines, Formaldehyde and Formaldehyde Releasing Agents, Hydroquinone, Lead and Lead Acetate, Mercury + Mercury Compounds (Thimerisol), Methoxyethanol, Methyl Cellosolve, Methylchloroisothiazolinone and Methylisothiazolinone, Mineral Oil, Nanomaterials (restrictions for specific nanomaterials only), Oxybenzone, Parabens, Petrolatum and Parrafin (USP grade only), Phenoxyethanol under 1%, Phthalates, Plastic Microbeads, Polyacrylamide & Acrylamide, Resorcinol, Retinyl Palmitate, Styrene, Sulfates, Talc (no detection of asbestos) , Toluene, Triclosan and Triclocarban, Undisclosed Synthetic Fragrance (under 1% and formulated without Acetaldehyde, Acetone, Acetonitrile, Benzalkonium chloride, BPA, EDTA, Methylene chloride, PTFE, PFOA), 1, 4, Dioxane (ingredients must comply with impurity thresholds), Octinoxate, PFAS compounds, Nitromusks and Polycyclic Musks, Ethoxylated Ingredients (including PEGS or polyethylene glycol must meet contamination limits for 1’4 Dioxane and ethylene oxide), Cyclic Silicones, EDTA and derivatives (allowed if no technical substitute under 0.2%)"
Slip Tint Dewy Tinted Moisturizer SPF 35 Sunscreen,P468210,"Zinc Oxide (15%), Water, Coco-caprylate/caprate, Vitis Vinifera (Grape) Seed Oil, C15-19 Alkane, Isocetyl Stearoyl Stearate, Argania Spinosa Kernel Oil, Tocopheryl Acetate, Sodium Hyaluronate Crosspolymer, Jojoba Esters, Tribehenin, Beeswax, Glyceryl Stearate, Leuconostoc/radish Root Ferment Filtrate, Glycerin, Lactobacillus, Acacia Senegal Gum, Xanthan Gum, Viola Tricolor Extract, Bisabolol, Glycyrrhiza Glabra (Licorice) Root Extract, Sodium Hyaluronate, Aloe Barbadensis Leaf Extract, Cocos Nucifera (Coconut) Fruit Extract. May Contain: Titanium Dioxide, Iron Oxides, Mica.<br>"
Easy Bake and Snatch Pressed Talc-Free Brightening and Setting Powder,P508244,"<p>Hyaluronic acid: Hydrating for smooth, non-drying texture.		
Avocado derivative: Controls shine.		

Mica, Boron Nitride, Nylon-12, Magnesium Myristate, Caprylic/Capric Triglyceride, Butyl Avocadate, Olea Europaea (Olive) Fruit Oil, Hyaluronic Acid, Tocopherol, Ricinus Communis (Castor) Seed Oil, Phenoxyethanol, Dimer Dilinoleyl Dimer Dilinoleate, Octyldodecyl Stearoyl Stearate, Sodium Dehydroacetate. May Contain (+/-) Yellow 5 Lake/Ci 19140, Iron Oxides/Ci 77491, Iron Oxides/Ci 77492, Iron Oxides/Ci 77499	</p>"
Dior Forever Skin Glow Foundation SPF 15,P439941,"#15857/Z Active Ingredients : Octisalate 4.50%, Titanium Dioxide 4.23%<br> Inactive Ingredients : Aqua (Water), Alcohol, Methyl Trimethicone, Isododecane, Phenyl Trimethicone, Glycerin, Peg-9 Polydimethylsiloxyethyl Dimethicone, Trimethyl Pentaphenyl Trisiloxane, Acrylates/Dimethicone Copolymer, Dimethicone, Butylene Glycol, Cetyl Dimethicone, Disteardimonium Hectorite, Cellulose, Cetyl Peg/Ppg-10/1 Dimethicone, Sodium Myristoyl Glutamate, Parfum (Fragrance), Propylene Carbonate, Chlorphenesin, Vp/Va Copolymer, Alumina, Stearic Acid, Aluminum Hydroxide, Hibiscus Sabdariffa Flower Extract, Tromethamine, Tocopherol, Tropaeolum Majus Flower/Leaf/Stem Extract, Hexadecene, Hydrolyzed Viola Tricolor Extract, 1,2-Hexanediol, Caprylyl Glycol, Iris Florentina Root Extract, Sodium Benzoate, Potassium Sorbate, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, <br> [May Contain : Ci 77491,Ci 77492,Ci 77499 (Iron Oxides), Ci 77891 (Titanium Dioxide), ]."
Powermatte Long-Lasting Lipstick,P501583,"Isododecane, Synthetic Wax, Polyglyceryl-2 Triisostearate, Caprylyl Methicone, Dicalcium Phosphate, Octyldodecanol, Hydrogenated Microcrystalline Wax, Lauroyl Lysine, Trimethylsiloxysilicate, Polyethylene, Hydrogenated Styrene/Isoprene Copolymer, Polysilicone-11, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Polyhydroxystearic Acid, Tocopheryl Acetate, [+/-(May Contain/Peut Contenir): Blue 1 Lake (Ci 42090), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Red 7 Lake (Ci 15850), Titanium Dioxide (Ci 77891), Yellow 6 Lake (Ci 15985)]."
#FauxFilter Luminous Matte Buildable Coverage Crease Proof Concealer,P500309,"-Vitamin E and Sweet Almond Oil: Condition and care for the delicate under-eye skin.<br><br>Water/Aqua/Eau, Cyclopentasiloxane, Talc, Propanediol, Dimethicone, Phenyl Trimethicone, Trimethylsiloxysilicate, Lauryl Peg-9 Polydimethylsiloxyethyl Dimethicone, Phenylisopropyl Dimethicone, Caprylyl Methicone, Hdi/Trimethylol Hexyllactone Crosspolymer, C20-24 Alkyl Dimethicone, Synthetic Fluorphlogopite, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Tocopherol, Tocopheryl Acetate, Ethylhexylglycerin, Sodium Chloride, Aluminum Hydroxide, Hydrogen Dimethicone, Isododecane, Dimethicone Crosspolymer, Sodium Gluconate, Dimethicone/Peg-10/15 Crosspolymer, Disteardimonium Hectorite, Silica, Tin Oxide, Phenoxyethanol, Iron Oxides/Ci 77491, Iron Oxides/Ci 77492, Iron Oxides/Ci 77499, Titanium Dioxide/Ci 77891."
Jumbo Airbrush Flawless Setting Spray,P506903,"-Film-Former Polymers: Form a strong but flexible, breathable film across the skin to keep makeup in place.<br>-Japanese Green Tea: Supports the natural moisture barrier for soft, hydrated skin.<br>-Aromatic Resin: Blurs the appearance of pores. <br><br>Aqua/Water/Eau, Amp-Acrylates/Allyl Methacrylate Copolymer, PVP, Phenoxyethanol, Pentylene Glycol, Propanediol, Polysorbate 20, Citric Acid, Ethylhexylglycerin, Aloe Barbadensis Leaf Juice Powder, Parfum (Fragrance), Potassium Sorbate, Glycerin, Caprylic/Capric Triglyceride, Camellia Oleifera (Camellia) Leaf Extract, Pistacia Lentiscus (Mastic) Gum, Hydrogenated Lecithin, Leuconostoc/Radish Root Ferment Filtrate, Phenethyl Alcohol."
"Groundwork: Defining Neutrals - Palette For Eyes, Brows, Face & Lips",P506900,"- Upsalite: Controls oil and smooths texture while setting to ensure a long wear. <br><b><br>Velvet Pomade (Bark, Chiseled, Core, Desert, Harvest, Mirage, Sandstone, Sculpted, Stone):<br></b>Polymethylsilsesquioxane, Dimethicone, Mica, Isohexadecane, Isononyl Isononanoate, Phenyl Trimethicone, Squalane, Boron Nitride, Polydimethylsiloxane/Vinyl Polydimethylsiloxane Crosslinked Polymer, Ethylhexyl Hydroxystearate, Lauroyl Lysine, Phenoxyethanol, Ethylhexylglycerin, (+/-): Bismuth Oxychloride (Ci 77163), Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Yellow 5 (Ci 19140).<br><br><b>Velvet Pomade (Tourmaline):<br></b>Polymethylsilsesquioxane, Dimethicone, Mica, Isohexadecane, Isononyl Isononanoate, Phenyl Trimethicone, Squalane, Boron Nitride, Polydimethylsiloxane/Vinyl Polydimethylsiloxane Crosslinked Polymer, Ethylhexyl Hydroxystearate, Lauroyl Lysine, Phenoxyethanol, Ethylhexylglycerin, (+/-): Bismuth Oxychloride (Ci 77163), Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Carbon Black/ Ci 77266 (Nano).<br><br><b>Shape N&rsquo; Fix Powder (Bark, Chiseled, Core, Desert, Harvest, Mirage, Sandstone, Sculpted, Stone):<br></b>Synthetic Fluorphlogopite, Mica, Silica, Corn Starch, Magnesium Myristate, Hydrogenated Polyisobutene, Fluorophlogopite, Magnesium Carbonate, Squalane, Polyethylene, Ethylhexyl Palmitate, Nylon-12, Boron Nitride, Phenyl Trimethicone, Diisostearyl Malate, Hydrolyzed Sodium Hyaluronate, Limnanthes Alba (Meadowfoam) Seed Oil, Glyceryl Behenate, Tocopheryl Acetate, Hydroxyapatite, Zinc Oxide, Triethoxycaprylylsilane, Stearoxy Dimethicone, Methicone, Phenoxyethanol, Ethylhexylglycerin, (+/-): Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Red 40 (Ci 16035), Yellow 5 (Ci 19140).<br><br><b>Shape N&rsquo; Fix Powder (Tourmaline):<br></b>Phenyl Trimethicone, Synthetic Fluorphlogopite, Polyethylene, Diisostearyl Malate, Polyglyceryl-2 Triisostearate, Bis-Diglyceryl Polyacyladipate-2, Magnesium Carbonate, Stearoxy Dimethicone, Phenoxyethanol, Ethylhexylglycerin, Tin Oxide, (+/-): Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77499), Carbon Black/Ci 77266 (Nano)."
PT Dreams Come True Set,P508738,"<b>Collagen Lip Bath:<br></b>Polybutene, Octyldodecanol, Dicaprylyl Carbonate, Diisostearyl Malate, Bis-Diglyceryl Polyacyladipate-2, Pentaerythrityl Tetraisostearate, C18-36 Acid Triglyceride, Isohexadecane, Peg-30 Dipolyhydroxystearate, Stearalkonium Hectorite, Ethylhexyl Palmitate, Simmondsia Chinensis (Jojoba) Seed Oil, Menthol, Propylene Carbonate, Caprylic/Capric Triglyceride, Mentha Piperita (Peppermint) Oil, Punica Granatum (Pomegranate) Flower Extract, Sclerocarya Birrea Seed Oil, Tocopheryl Acetate, Tribehenin, Soluble Collagen, Polyglyceryl-3 Diisostearate, Ethylene/Propylene/Styrene Copolymer, Butylene/Ethylene/Styrene Copolymer, Tocopherol, Sorbitan Isostearate, Triethoxycaprylylsilane, Phenoxyethanol, Sodium Hyaluronate, Xanthan Gum, Retinyl Palmitate, Lactic Acid, Leuconostoc/Radish Root Ferment Filtrate, Tripeptide-1, Palmitoyl Tripeptide-1, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, [+/- Titanium Dioxide (Ci 77891), <br>Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Red 6 Lake (Ci 15850), Red 7 Lake (Ci 15850)].<br><br><b>Eyes To Mesmerise:<br></b>Cyclopentasiloxane, Aqua/Water/Eau, Mica, Diphenylsiloxy Phenyl Trimethicone, C10-18 Triglycerides, Cetyl Peg/Ppg-10/1 Dimethicone, Hdi/Trimethylol Hexyllactone Crosspolymer,  Sodium Chloride, Dimethicone/Phenyl Vinyl Dimethicone Crosspolymer, Sorbitan Stearate, Disteardimonium Hectorite, Silica Dimethyl Silylate, Ethylhexylglycerin, Lauryl Methacrylate/Glycol Dimethacrylate Crosspolymer, Ceresin, Propylene Carbonate, Potassium Sorbate, Polyacrylamide, Glycerin, Sodium Dehydroacetate, Dimethicone/Vinyl Dimethicone Crosspolymer, C13-14 Isoalkane, Silica, Laureth-7, Tocopherol, Ascorbyl Palmitate, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, [+/- Titanium Dioxide (Ci 77891),  Iron Oxides (Ci 77491, Ci 77499)].<br><br><b>Pillow Talk Eyeliner:<br></b>Hydrogenated Polyisobutene, Isododecane, Synthetic Wax, Mica, Polymethylsilsesquioxane, Polybutene, Silica, Hydrogenated Polydicyclopentadiene, Oryza Sativa (Rice) Bran Wax, Hydrogenated Castor Oil, Synthetic Beeswax, Ethylene/Propylene Copolymer, Pearl Powder, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, [+/- Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Carmine (Ci 75470)].<br><br><b>Cheek To Chic:<br></b>Talc, Mica, Isononyl Isononanoate, Oryza Sativa (Rice) Starch, Dimethicone, Caprylyl Glycol, Zinc Stearate, Zea Mays (Corn) Starch, Phenoxyethanol, Dimethiconol, Hexylene Glycol, Aluminum Hydroxide, Polymethylsilsesquioxane, Silica, Kaolin, Trimethylsiloxysilicate, Tin Oxide, [+/- Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Red 7 Lake (Ci 15850), Ultramarines (Ci 77007)].<br><b><br>Hollywood Glow Glide Face Architect Highlighter:<br></b>Talc, Mica, Isononyl Isononanoate, Oryza Sativa (Rice) Starch, Dimethicone, Zea Mays (Corn) Starch, Zinc Stearate, Caprylyl Glycol, Phenoxyethanol, Dimethiconol, Hexylene Glycol, Polymethylsilsesquioxane, Silica, Trimethylsiloxysilicate, Tin Oxide, [+/- Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499)].<br><br><b>Colour Chameleon:<br></b>Ingredients: Isododecane, Mica, Cyclopentasiloxane, Peg/Ppg-19/19 Dimethicone, Synthetic Wax, Hydrogenated Polydicyclopentadiene, Synthetic Fluorphlogopite, Nylon-12, C20-40 Alcohols, Perfluorononyl Dimethicone, Polyglyceryl-4 Diisostearate/Polyhydroxystearate/Sebacate, Polyethylene, Dimethicone/Vinyl Dimethicone Crosspolymer, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Silica, Isoceteth-10, Tocopherol, [+/- Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491)].<br><br><b>Luxury Palette - Pillow Talk:<br></b>Shade: Prime<br>Talc, Mica, Dimethicone, Octyldodecyl Stearoyl Stearate, Zinc Stearate, Zea Mays (Corn) Starch, Silica, Pentaerythrityl Tetraisostearate, Potassium Sorbate, Chlorphenesin, Tetrasodium Edta, Tin Oxide, [+/- Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Ultramarines (Ci 77007), Carmine (Ci 75470)].<br>Shade: Enhance<br>Talc, Zinc Stearate, Dimethicone, Mica, Zea Mays (Corn) Starch, Silica, Pentaerythrityl Tetraisostearate, Octyldodecyl Stearoyl Stearate, Potassium Sorbate, Chlorphenesin, Tetrasodium Edta, Calcium Aluminum Borosilicate, Tin Oxide, [+/- Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Carmine (Ci 75470)].<br>Shade: Smoke<br>Talc, Zinc Stearate, Dimethicone, Mica, Zea Mays (Corn) Starch, Silica, Pentaerythrityl Tetraisostearate, Octyldodecyl Stearoyl Stearate, Potassium Sorbate, Chlorphenesin, Kaolin, Tetrasodium Edta, Calcium Aluminum Borosilicate, Tin Oxide, [+/- Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Ultramarines (Ci 77007), Carmine (Ci 75470)].<br>Shade: Pop<br>Calcium Sodium Borosilicate, Talc, Diisostearyl Malate, Caprylic/Capric Triglyceride, Mica, Hydrogenated Castor Oil Hydroxystearate, 1,2-Hexanediol, Caprylyl Glycol, Chlorphenesin, Potassium Sorbate, Tetrasodium Edta, Silica, Tin Oxide, [+/- Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492), Copper Powder (Ci 77400), Carmine (Ci 75470)].<br><br><b>Matte Beauty Blush Wand:<br></b>Isododecane, Hydrogenated Polyisobutene, Hydrogenated Styrene/Isoprene Copolymer, Silica, Trimethylsiloxysilicate, Mica, Caprylic/Capric Triglyceride, 1,2-Hexanediol, Caprylyl Glycol, Triethoxycaprylylsilane, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, [+/- Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492), Blue 1 Lake (Ci 42090), Red 6 (Ci 15850), Red 28 Lake (Ci 45410)].<br><br><b>Beauty Light Wand:<br></b>Aqua/Water/Eau, Hydrogenated Didecene, Isododecane, Mica, Glycerin, Propanediol, Cetyl Peg/Ppg-10/1 Dimethicone, Silica, Sodium Chloride, Hydrogenated Styrene/Isoprene Copolymer, Hydroxyacetophenone, Polyglyceryl-4 Isostearate, 1,2-Hexanediol, Caprylyl Glycol, Triethoxycaprylylsilane, Trisodium Ethylenediamine Disuccinate, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Lindera Strychnifolia Root Extract, Phenoxyethanol, Ethylhexylglycerin, [+/- Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491)].<br><br><b> Matte Revolution Lipstick:<br></b>Neopentyl Glycol Dicaprylate/Dicaprate, Trimethylolpropane Triisostearate, Dimethicone, Microcrystalline Wax/Cera Microcristallina/Cire Microcristalline, Polyethylene, Polybutene, Dimethicone Crosspolymer, Silica, Mica, Dicalcium Phosphate, Ethyl Vanillin, Caprylic/Capric Triglyceride, Tocopherol, Carthamus Tinctorius (Safflower) Seed Oil, Zea Mays (Corn) Oil, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Carica Papaya (Papaya) Fruit Extract, Phalaenopsis Amabilis Extract, Bixa Orellana Seed Extract, Tocopheryl Acetate, Tin Oxide, [+/- Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Red 7 Lake (Ci 15850), Blue 1 Lake (Ci 42090), Carmine (Ci 75470)].<br><br><b>Pillow Talk Push Up Lashes!:<br></b>Aqua/Water/Eau, Cera Microcristallina/Microcrystalline Wax/Cire Microcristalline, Copernicia Cerifera Cera/Copernicia Cerifera (Carnauba) Wax, Glyceryl Stearate, Acrylates Copolymer, Stearic Acid, Hydrogenated Vegetable Oil, Palmitic Acid, Butylene Glycol, Ricinus Communis (Castor) Seed Oil, Stearyl Stearate, Aminomethyl Propanol, Caprylyl Glycol, Phenoxyethanol, Galactoarabinan, Sodium Dehydroacetate, Tocopheryl Acetate, Laurdimonium Hydroxypropyl Hydrolyzed Keratin, Kaloin, Laureth-21, Bht, [+/- Iron Oxides (Ci 77499), Ultramarines (Ci 77007)].<br><br><b>Lip Cheat Lip Liner:<br></b>Isododecane, Zinc Oxide, Synthetic Wax, Polybutene, Trimethylsiloxysilicate, Silica, Isoamyl Laurate, Sucrose Tetrastearate Triacetate, Hydrogenated Jojoba Oil, Cetearyl Behenate, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Mica, Synthetic Fluorphlogopite, [+/- Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Manganese Violet (Ci 77742), Zinc Oxide (Ci 77947)].<br><br><b>Hyaluronic Happikiss Lip Balm:<br></b>Diisostearyl Malate, Bis-Behenyl/Isostearyl/Phytosteryl Dimer Dilinoleyl Dimer Dilinoleate, Bis-Diglyceryl Polyacyladipate-2, Hydrogenated Polyisobutene, Ceresin, Octyldodecanol, Synthetic Wax, Pentaerythrityl Tetraisostearate, 1,2-Hexanediol, Disteardimonium Hectorite, Sodium Hyaluronate, Passiflora Edulis (Passion Fruit) Seed Oil, Theobroma Grandiflorum (Cupuacu) Seed Butter, Palmitoyl Hexapeptide-12, Parfum (Fragrance), Tocopheryl Acetate, Propylene Carbonate, Caprylic/Capric Triglyceride, C10-18 Triglycerides, Triolein, Stearalkonium Hectorite, Glyceryl Dioleate, [+/- Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77499), Red 7 Lake (Ci 15850)].<br><br><b>Pillow Talk Beautifying Face Palette:<br></b>Shades: 1 Soft Blush, 3 Super Blush<br>Mica, Dimethicone, Silica, Phenyl Trimethicone, Sorbitan Isostearate, Peg-12 Dimethicone, Polysorbate 20, Glycerin, Hydrogenated Lecithin, Caprylyl Glycol, Ethylhexylglycerin, 1,2-Hexanediol, Gellan Gum, Calcium Chloride, Sodium Citrate, Xanthan Gum, Tocopherol, [+/- Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Red 30 Lake (Ci 73360), Carmine (Ci 75470)].<br>Shade: 2 Super Glow<br>Calcium Sodium Borosilicate, Mica, Neopentyl Glycol Dicaprylate/Dicaprate, Dimethicone, Peg-12 Dimethicone, Sorbitan Isostearate, Dimethicone/Vinyl Dimethicone Crosspolymer, Glycerin, Polysorbate 60, Caprylyl Glycol, Ethylhexylglycerin, 1,2-Hexanediol, Gellan Gum, Calcium Chloride, Hydrogenated Lecithin, Sodium Citrate, Xanthan Gum, Tocopherol, [+/- Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492), Carmine (Ci 75470)].<br>Shade: 4 Multi-Glow<br>Mica, Cetearyl Ethylhexanoate, Hdi/Trimethylol Hexyllactone Crosspolymer, Glycerin, Polysorbate 20, Caprylyl Glycol, Squalane, Ethylhexylglycerin, 1,2-Hexanediol, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Chondrus Crispus (Carrageenan) Extract, Octyldodecyl Stearoyl Stearate, Xanthan Gum, Silica, Dicalcium Phosphate, Synthetic Fluorphlogopite, Tocopherol, [+/- Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492), Carmine (Ci 75470)]."
Brow Harmony Precision Eyebrow Pencil,P506703,"Hydrogenated Soybean Oil, Synthetic Japan Wax, Synthetic Fluorphlogopite, Stearic Acid, Hydrogenated Coco-Glycerides, Zinc Stearate, Myristyl Myristate, Polyglyceryl-2 Triisostearate, Polyhydroxystearic Acid, Aluminum Hydroxide, Tocopherol, Iron Oxides (CI 77499), Iron Oxides (CI 77492), Iron Oxides (CI 77491), Titanium Dioxide (CI 77891)."
